Time, X, Y, Z
80.316667,0.04079,1.237649,0.33157
80.325,0.041142,1.237234,0.331032
80.333333,0.041452,1.236738,0.330475
80.341667,0.041818,1.236156,0.329928
80.35,0.042167,1.235497,0.32939
80.358333,0.042569,1.234626,0.328998
80.366667,0.043014,1.233666,0.328606
80.375,0.043499,1.232658,0.32831
80.383333,0.043983,1.231504,0.328078
80.391667,0.044506,1.230382,0.327929
80.4,0.045094,1.229134,0.327803
80.408333,0.045725,1.22785,0.327724
80.416667,0.046365,1.226515,0.327655
80.425,0.047,1.225181,0.327633
80.433333,0.047658,1.223823,0.327671
80.441667,0.048222,1.222526,0.327731
80.45,0.048838,1.221339,0.327807
80.458333,0.049432,1.22022,0.327982
80.466667,0.050032,1.21928,0.328155
80.475,0.050683,1.218518,0.328494
80.483333,0.051362,1.217917,0.32902
80.491667,0.052099,1.217474,0.329703
80.5,0.052975,1.217146,0.330697
80.508333,0.053915,1.217009,0.331813
80.516667,0.055059,1.216917,0.333162
80.525,0.056312,1.216988,0.334716
80.533333,0.057703,1.217247,0.336242
80.541667,0.059169,1.217668,0.337881
80.55,0.060737,1.218272,0.33934
80.558333,0.062187,1.219199,0.340883
80.566667,0.063551,1.220257,0.34232
80.575,0.064783,1.221467,0.343547
80.583333,0.065985,1.222701,0.344737
80.591667,0.067054,1.223909,0.345659
80.6,0.067996,1.22507,0.346491
80.608333,0.06887,1.226173,0.347105
80.616667,0.06962,1.227134,0.347658
80.625,0.070294,1.227962,0.348085
80.633333,0.070901,1.228618,0.348372
80.641667,0.07146,1.229189,0.348662
80.65,0.071963,1.229604,0.348825
80.658333,0.072509,1.22992,0.348852
80.666667,0.073103,1.230094,0.348759
80.675,0.07375,1.23022,0.348635
80.683333,0.074573,1.230316,0.348437
80.691667,0.075577,1.230487,0.347995
80.7,0.076638,1.230815,0.347504
80.708333,0.077756,1.23123,0.346977
80.716667,0.078803,1.231816,0.346365
80.725,0.079776,1.232486,0.345804
80.733333,0.08061,1.233222,0.345311
80.741667,0.081223,1.233993,0.34473
80.75,0.081759,1.234722,0.344126
80.758333,0.082038,1.23533,0.343492
80.766667,0.082215,1.235873,0.342704
80.775,0.082317,1.236235,0.34187
80.783333,0.082267,1.23649,0.340907
80.791667,0.082099,1.236574,0.339859
80.8,0.081893,1.236527,0.338901
80.808333,0.081634,1.23643,0.337747
80.816667,0.081393,1.236287,0.336592
80.825,0.081099,1.236103,0.335465
80.833333,0.080853,1.235889,0.33433
80.841667,0.08061,1.235694,0.333314
80.85,0.080433,1.235624,0.332187
80.858333,0.080233,1.235561,0.331233
80.866667,0.080032,1.235525,0.330356
80.875,0.079867,1.235564,0.329461
80.883333,0.07969,1.235567,0.328662
80.891667,0.079467,1.235581,0.327872
80.9,0.079189,1.235546,0.327195
80.908333,0.078885,1.235469,0.326606
80.916667,0.078502,1.23531,0.326118
80.925,0.078044,1.235105,0.325721
80.933333,0.077582,1.234862,0.325413
80.941667,0.077063,1.234551,0.325211
80.95,0.076556,1.234186,0.325093
80.958333,0.076053,1.233718,0.325092
80.966667,0.075547,1.23325,0.325206
80.975,0.075011,1.232681,0.325482
80.983333,0.074369,1.232096,0.325884
80.991667,0.073752,1.231418,0.326387
81.0,0.073066,1.230714,0.326914
81.008333,0.072314,1.230007,0.327662
81.016667,0.071485,1.229241,0.328425
81.025,0.070571,1.228505,0.329415
81.033333,0.069527,1.227847,0.330528
81.041667,0.068365,1.227209,0.331841
81.05,0.067093,1.226651,0.333235
81.058333,0.065672,1.226154,0.334654
81.066667,0.064224,1.225732,0.336074
81.075,0.06269,1.22538,0.337507
81.083333,0.061234,1.225152,0.338841
81.091667,0.059841,1.225015,0.340088
81.1,0.058567,1.225064,0.341295
81.108333,0.057378,1.225346,0.342442
81.116667,0.05636,1.225805,0.343505
81.125,0.055362,1.226353,0.344646
81.133333,0.054395,1.226929,0.345718
81.141667,0.05351,1.227571,0.34674
81.15,0.052757,1.228171,0.347595
81.158333,0.052064,1.228682,0.348269
81.166667,0.051581,1.229131,0.34863
81.175,0.051152,1.229495,0.348887
81.183333,0.050736,1.229766,0.349093
81.191667,0.050399,1.22999,0.349201
81.2,0.050051,1.230201,0.349221
81.208333,0.049683,1.23047,0.34916
81.216667,0.049316,1.230812,0.349041
81.225,0.048946,1.231278,0.348781
81.233333,0.048607,1.231905,0.348452
81.241667,0.048292,1.23261,0.348145
81.25,0.04798,1.233472,0.347755
81.258333,0.047678,1.234357,0.347422
81.266667,0.047411,1.23534,0.347033
81.275,0.047204,1.236292,0.346626
81.283333,0.046998,1.237217,0.346261
81.291667,0.046971,1.238097,0.345864
81.3,0.04697,1.238836,0.345429
81.308333,0.047052,1.239411,0.344915
81.316667,0.047237,1.239805,0.344357
81.325,0.047544,1.240082,0.343698
81.333333,0.047876,1.240151,0.343051
81.341667,0.04835,1.240107,0.342286
81.35,0.048895,1.23997,0.341458
81.358333,0.049455,1.239729,0.340696
81.366667,0.050119,1.239478,0.339821
81.375,0.050776,1.239197,0.338997
81.383333,0.051452,1.2389,0.33815
81.391667,0.052101,1.238589,0.337313
81.4,0.052775,1.238271,0.336488
81.408333,0.053432,1.237891,0.335583
81.416667,0.054058,1.237506,0.334826
81.425,0.05478,1.237146,0.333935
81.433333,0.055406,1.236757,0.33322
81.441667,0.056054,1.236369,0.33244
81.45,0.056695,1.235992,0.331666
81.458333,0.057388,1.235566,0.33108
81.466667,0.058064,1.235121,0.330476
81.475,0.058744,1.234669,0.329921
81.483333,0.059506,1.234149,0.329513
81.491667,0.060274,1.233645,0.329288
81.5,0.061035,1.233138,0.329153
81.508333,0.061821,1.232614,0.329167
81.516667,0.062654,1.232054,0.329278
81.525,0.06351,1.231453,0.329546
81.533333,0.064423,1.230857,0.329913
81.541667,0.065477,1.230188,0.330343
81.55,0.066622,1.22944,0.330873
81.558333,0.06786,1.22867,0.331565
81.566667,0.069076,1.227891,0.332337
81.575,0.070372,1.227119,0.333245
81.583333,0.071728,1.226363,0.334352
81.591667,0.073139,1.225545,0.335602
81.6,0.074666,1.224693,0.336872
81.608333,0.076271,1.223826,0.338384
81.616667,0.077926,1.223018,0.340008
81.625,0.079663,1.222298,0.341618
81.633333,0.081562,1.221605,0.343341
81.641667,0.083514,1.221069,0.344828
81.65,0.08541,1.220772,0.346235
81.658333,0.087197,1.22087,0.347358
81.666667,0.088913,1.2214,0.348201
81.675,0.090472,1.222162,0.348871
81.683333,0.091854,1.223165,0.349267
81.691667,0.093058,1.224281,0.349561
81.7,0.093975,1.22539,0.349661
81.708333,0.094839,1.226497,0.349557
81.716667,0.095691,1.227451,0.349349
81.725,0.096494,1.228256,0.349166
81.733333,0.097279,1.228935,0.348899
81.741667,0.098101,1.229528,0.348498
81.75,0.098915,1.230039,0.347967
81.758333,0.099815,1.230441,0.347386
81.766667,0.100723,1.230787,0.346787
81.775,0.101636,1.231213,0.346068
81.783333,0.102638,1.231636,0.345322
81.791667,0.103559,1.232083,0.34449
81.8,0.104415,1.232562,0.343669
81.808333,0.10517,1.23314,0.3427
81.816667,0.105845,1.233707,0.341838
81.825,0.106328,1.234303,0.340908
81.833333,0.106706,1.234906,0.339875
81.841667,0.106908,1.23546,0.338744
81.85,0.106981,1.23591,0.337584
81.858333,0.106919,1.236314,0.336275
81.866667,0.106731,1.236533,0.335011
81.875,0.106449,1.236721,0.333542
81.883333,0.1061,1.236751,0.332101
81.891667,0.105685,1.236703,0.330449
81.9,0.105175,1.236594,0.328897
81.908333,0.10475,1.236416,0.327252
81.916667,0.104268,1.236175,0.325555
81.925,0.103782,1.235921,0.323956
81.933333,0.103346,1.235717,0.322288
81.941667,0.102924,1.235547,0.320733
81.95,0.102507,1.235339,0.319177
81.958333,0.102075,1.23517,0.317724
81.966667,0.10172,1.235127,0.316186
81.975,0.101345,1.235057,0.314815
81.983333,0.10093,1.235003,0.31344
81.991667,0.100506,1.234911,0.312111
82.0,0.100094,1.234771,0.310764
82.008333,0.099572,1.23459,0.309544
82.016667,0.099031,1.234403,0.308288
82.025,0.098455,1.234089,0.307113
82.033333,0.097827,1.233742,0.305936
82.041667,0.097236,1.233307,0.304835
82.05,0.096591,1.232895,0.303834
82.058333,0.09594,1.232432,0.302849
82.066667,0.09527,1.231985,0.302069
82.075,0.094594,1.231504,0.301475
82.083333,0.093815,1.23106,0.300991
82.091667,0.093034,1.23063,0.300604
82.1,0.092319,1.230245,0.300327
82.108333,0.091484,1.229857,0.300156
82.116667,0.090651,1.229556,0.3001
82.125,0.089799,1.229304,0.300187
82.133333,0.088889,1.22912,0.30038
82.141667,0.087972,1.229012,0.300761
82.15,0.086985,1.228971,0.301333
82.158333,0.085974,1.229041,0.302034
82.166667,0.084921,1.229139,0.303005
82.175,0.083832,1.229375,0.304063
82.183333,0.08268,1.229699,0.305171
82.191667,0.081505,1.23011,0.306394
82.2,0.080293,1.230595,0.307587
82.208333,0.079105,1.231174,0.308649
82.216667,0.077913,1.231787,0.309748
82.225,0.076748,1.232572,0.310793
82.233333,0.075708,1.233409,0.311791
82.241667,0.07473,1.234319,0.312709
82.25,0.07382,1.235249,0.313597
82.258333,0.073024,1.236178,0.314394
82.266667,0.072434,1.237131,0.315023
82.275,0.071886,1.237945,0.315578
82.283333,0.071427,1.238701,0.316025
82.291667,0.071127,1.239332,0.316312
82.3,0.070868,1.239848,0.316567
82.308333,0.070699,1.240196,0.316786
82.316667,0.070578,1.240399,0.317042
82.325,0.070529,1.24048,0.317269
82.333333,0.070556,1.240473,0.317422
82.341667,0.07071,1.240432,0.317473
82.35,0.070953,1.240448,0.31744
82.358333,0.07128,1.240585,0.317319
82.366667,0.071728,1.240881,0.317161
82.375,0.072226,1.241316,0.317
82.383333,0.072727,1.241955,0.316767
82.391667,0.07322,1.242647,0.316543
82.4,0.073677,1.24343,0.316224
82.408333,0.07412,1.244247,0.315905
82.416667,0.074525,1.245014,0.315512
82.425,0.074905,1.245747,0.315041
82.433333,0.075244,1.246371,0.314343
82.441667,0.075542,1.246837,0.3136
82.45,0.07583,1.247122,0.312836
82.458333,0.076086,1.247298,0.311905
82.466667,0.076324,1.247301,0.311005
82.475,0.076592,1.247222,0.310031
82.483333,0.076924,1.247057,0.309051
82.491667,0.077259,1.246863,0.308123
82.5,0.077652,1.246702,0.307156
82.508333,0.078109,1.24654,0.306329
82.516667,0.078549,1.246438,0.305458
82.525,0.079012,1.246347,0.304674
82.533333,0.079508,1.246283,0.303917
82.541667,0.079927,1.246193,0.303158
82.55,0.08038,1.24606,0.30256
82.558333,0.080855,1.245882,0.301976
82.566667,0.081285,1.245658,0.301437
82.575,0.081774,1.245361,0.301069
82.583333,0.082219,1.245015,0.300843
82.591667,0.082631,1.244648,0.300733
82.6,0.083053,1.244253,0.300707
82.608333,0.083503,1.24376,0.300857
82.616667,0.083892,1.243221,0.301144
82.625,0.084353,1.242603,0.301615
82.633333,0.084841,1.24185,0.302186
82.641667,0.0854,1.240986,0.303001
82.65,0.086107,1.240022,0.303946
82.658333,0.086859,1.238993,0.305038
82.666667,0.087668,1.237839,0.306431
82.675,0.08855,1.236671,0.307858
82.683333,0.08953,1.235353,0.309513
82.691667,0.090587,1.234076,0.311208
82.7,0.091674,1.23282,0.312965
82.708333,0.092856,1.231581,0.314663
82.716667,0.094147,1.230492,0.316162
82.725,0.095512,1.229566,0.317549
82.733333,0.096812,1.229012,0.318661
82.741667,0.098087,1.228899,0.31949
82.75,0.099157,1.22926,0.320125
82.758333,0.100143,1.229887,0.320624
82.766667,0.101048,1.230617,0.321156
82.775,0.101852,1.231335,0.321697
82.783333,0.102656,1.232143,0.322163
82.791667,0.103513,1.232891,0.322614
82.8,0.104444,1.233512,0.322868
82.808333,0.105452,1.234061,0.322991
82.816667,0.106417,1.234436,0.323003
82.825,0.107344,1.234687,0.322841
82.833333,0.108168,1.234841,0.322641
82.841667,0.108816,1.235031,0.322293
82.85,0.109427,1.235238,0.32185
82.858333,0.109926,1.235453,0.321419
82.866667,0.110355,1.235803,0.32087
82.875,0.110693,1.236221,0.320302
82.883333,0.110987,1.236793,0.319634
82.891667,0.111204,1.237419,0.319133
82.9,0.111344,1.238198,0.318624
82.908333,0.111407,1.239019,0.318167
82.916667,0.111465,1.239895,0.317646
82.925,0.111424,1.24073,0.317127
82.933333,0.111297,1.241522,0.316512
82.941667,0.111095,1.242197,0.315835
82.95,0.110812,1.242859,0.31503
82.958333,0.110455,1.243354,0.314226
82.966667,0.110046,1.243806,0.313323
82.975,0.109478,1.244146,0.312342
82.983333,0.10886,1.244428,0.311348
82.991667,0.108264,1.244672,0.310268
83.0,0.10757,1.244894,0.309072
83.008333,0.106874,1.245065,0.307952
83.016667,0.106119,1.245277,0.306696
83.025,0.105371,1.245525,0.305524
83.033333,0.104616,1.245761,0.304397
83.041667,0.103814,1.246017,0.303312
83.05,0.10302,1.246219,0.302359
83.058333,0.102254,1.246404,0.30146
83.066667,0.101445,1.24657,0.300614
83.075,0.10061,1.246695,0.29982
83.083333,0.099832,1.246743,0.299175
83.091667,0.099045,1.246744,0.298616
83.1,0.098285,1.246688,0.298138
83.108333,0.0975,1.246613,0.297764
83.116667,0.096743,1.246469,0.297526
83.125,0.095919,1.246228,0.297421
83.133333,0.095136,1.245927,0.297408
83.141667,0.094294,1.24557,0.297478
83.15,0.093278,1.245163,0.297698
83.158333,0.092264,1.244666,0.297989
83.166667,0.091108,1.24414,0.298366
83.175,0.089821,1.243552,0.298773
83.183333,0.0884,1.242844,0.299389
83.191667,0.087019,1.24221,0.300015
83.2,0.085411,1.241538,0.300909
83.208333,0.083793,1.240889,0.301953
83.216667,0.082069,1.240311,0.303241
83.225,0.080257,1.239745,0.304753
83.233333,0.078462,1.239193,0.306409
83.241667,0.076559,1.238593,0.308121
83.25,0.074633,1.237992,0.309751
83.258333,0.072681,1.237448,0.311306
83.266667,0.070807,1.236905,0.312736
83.275,0.06907,1.236546,0.313991
83.283333,0.067546,1.236335,0.315132
83.291667,0.066299,1.236367,0.316166
83.3,0.065229,1.23669,0.317173
83.308333,0.064381,1.237211,0.318315
83.316667,0.063797,1.237949,0.319339
83.325,0.063303,1.238698,0.320395
83.333333,0.063019,1.239477,0.321228
83.341667,0.062836,1.240252,0.321967
83.35,0.062875,1.240933,0.322568
83.358333,0.062992,1.24152,0.323031
83.366667,0.063096,1.241963,0.323393
83.375,0.063145,1.242235,0.32363
83.383333,0.063112,1.242397,0.323788
83.391667,0.062998,1.242506,0.323836
83.4,0.062837,1.242596,0.323757
83.408333,0.062642,1.242701,0.323525
83.416667,0.062459,1.242828,0.32322
83.425,0.062308,1.243046,0.32279
83.433333,0.062129,1.243376,0.322284
83.441667,0.061932,1.243794,0.321762
83.45,0.061737,1.244224,0.321401
83.458333,0.061539,1.244715,0.32112
83.466667,0.061386,1.24522,0.320839
83.475,0.061333,1.245605,0.320564
83.483333,0.061335,1.245882,0.32027
83.491667,0.061422,1.246041,0.319883
83.5,0.061582,1.24609,0.319352
83.508333,0.06178,1.245995,0.318807
83.516667,0.062066,1.245767,0.318205
83.525,0.062356,1.245486,0.317506
83.533333,0.06259,1.245187,0.3168
83.541667,0.062825,1.24489,0.316079
83.55,0.063065,1.244598,0.315275
83.558333,0.063289,1.2443,0.31456
83.566667,0.063411,1.243961,0.313913
83.575,0.063544,1.243648,0.313255
83.583333,0.063665,1.243353,0.312588
83.591667,0.063767,1.242946,0.312075
83.6,0.063888,1.242493,0.311672
83.608333,0.064062,1.242017,0.31128
83.616667,0.064314,1.241535,0.310938
83.625,0.064643,1.24107,0.31064
83.633333,0.064996,1.240552,0.310513
83.641667,0.0654,1.239952,0.310511
83.65,0.06583,1.239315,0.310661
83.658333,0.06631,1.23862,0.310971
83.666667,0.066793,1.237878,0.311424
83.675,0.067422,1.237023,0.312042
83.683333,0.068075,1.236044,0.312782
83.691667,0.068793,1.235008,0.313639
83.7,0.069583,1.233868,0.314744
83.708333,0.070435,1.232644,0.315949
83.716667,0.071325,1.231387,0.317265
83.725,0.072294,1.230072,0.318812
83.733333,0.073298,1.228783,0.320466
83.741667,0.074313,1.227528,0.322187
83.75,0.075403,1.226288,0.324123
83.758333,0.076502,1.225162,0.326083
83.766667,0.077695,1.224103,0.328185
83.775,0.078938,1.22304,0.330405
83.783333,0.080316,1.222023,0.332588
83.791667,0.081827,1.221085,0.334622
83.8,0.083407,1.220272,0.336571
83.808333,0.084907,1.219725,0.338347
83.816667,0.086229,1.219522,0.339919
83.825,0.087474,1.219724,0.341219
83.833333,0.088461,1.220128,0.342338
83.841667,0.089123,1.220725,0.343224
83.85,0.089585,1.221491,0.343852
83.858333,0.089787,1.222221,0.344355
83.866667,0.089903,1.222916,0.344641
83.875,0.089948,1.223583,0.344783
83.883333,0.089877,1.224201,0.344743
83.891667,0.089794,1.224751,0.34454
83.9,0.089741,1.225267,0.344239
83.908333,0.08976,1.225704,0.343871
83.916667,0.089869,1.226136,0.343449
83.925,0.090044,1.226559,0.342953
83.933333,0.090286,1.226966,0.342517
83.941667,0.090638,1.227399,0.342103
83.95,0.091053,1.227833,0.341764
83.958333,0.091513,1.228355,0.341312
83.966667,0.091937,1.228905,0.340864
83.975,0.092307,1.229528,0.340396
83.983333,0.092534,1.230187,0.340001
83.991667,0.092681,1.230828,0.339496
84.0,0.092697,1.231413,0.338954
84.008333,0.092568,1.231946,0.338345
84.016667,0.092336,1.23241,0.337751
84.025,0.092032,1.232749,0.337114
84.033333,0.091669,1.233014,0.336409
84.041667,0.091259,1.233199,0.335567
84.05,0.090808,1.233244,0.334751
84.058333,0.090378,1.233232,0.333864
84.066667,0.089911,1.233086,0.33284
84.075,0.089489,1.232886,0.331839
84.083333,0.089052,1.232646,0.330759
84.091667,0.088652,1.232423,0.329614
84.1,0.088279,1.232182,0.328605
84.108333,0.08788,1.231966,0.327498
84.116667,0.087415,1.23179,0.326401
84.125,0.086969,1.231581,0.325385
84.133333,0.086456,1.231416,0.32431
84.141667,0.085898,1.231283,0.323299
84.15,0.08527,1.231078,0.322354
84.158333,0.084581,1.230838,0.321356
84.166667,0.083885,1.230582,0.320384
84.175,0.08315,1.23026,0.31942
84.183333,0.082479,1.229852,0.318502
84.191667,0.081727,1.229384,0.31755
84.2,0.081035,1.228938,0.316745
84.208333,0.080335,1.228397,0.316029
84.216667,0.079668,1.227834,0.315366
84.225,0.078985,1.227315,0.314826
84.233333,0.07823,1.226717,0.314398
84.241667,0.077461,1.226127,0.314146
84.25,0.076602,1.22557,0.313954
84.258333,0.07568,1.225021,0.313929
84.266667,0.074662,1.224546,0.313968
84.275,0.073543,1.224097,0.314198
84.283333,0.072381,1.223699,0.314561
84.291667,0.071018,1.223385,0.315188
84.3,0.069608,1.22324,0.315921
84.308333,0.068084,1.223185,0.316891
84.316667,0.066516,1.223271,0.317997
84.325,0.064809,1.22347,0.319175
84.333333,0.063008,1.22373,0.320407
84.341667,0.06114,1.224095,0.321516
84.35,0.05926,1.224602,0.322467
84.358333,0.057424,1.22517,0.323425
84.366667,0.055672,1.225891,0.324218
84.375,0.054009,1.226662,0.325002
84.383333,0.052438,1.227511,0.325682
84.391667,0.050968,1.228457,0.326333
84.4,0.049529,1.229369,0.326981
84.408333,0.048229,1.230247,0.327524
84.416667,0.047077,1.231083,0.327805
84.425,0.045989,1.231815,0.327937
84.433333,0.045017,1.232416,0.327989
84.441667,0.044146,1.232907,0.327825
84.45,0.043338,1.233269,0.327494
84.458333,0.042548,1.233538,0.327097
84.466667,0.041726,1.233724,0.326632
84.475,0.040841,1.233893,0.326126
84.483333,0.039946,1.234082,0.325592
84.491667,0.039001,1.234399,0.324923
84.5,0.038124,1.234897,0.324152
84.508333,0.037302,1.235508,0.323267
84.516667,0.036575,1.236256,0.322434
84.525,0.035899,1.23708,0.321606
84.533333,0.03525,1.238009,0.320831
84.541667,0.034745,1.238974,0.320052
84.55,0.03434,1.239896,0.319372
84.558333,0.033985,1.240809,0.318601
84.566667,0.033826,1.241603,0.317789
84.575,0.033704,1.242303,0.316862
84.583333,0.033704,1.242822,0.315956
84.591667,0.033824,1.243197,0.314839
84.6,0.03403,1.243419,0.313798
84.608333,0.034278,1.243513,0.312656
84.616667,0.03466,1.243473,0.311534
84.625,0.035002,1.243335,0.310294
84.633333,0.035515,1.243068,0.309159
84.641667,0.035974,1.242759,0.307913
84.65,0.036467,1.242431,0.306711
84.658333,0.036913,1.242087,0.305546
84.666667,0.037307,1.241723,0.304365
84.675,0.037709,1.241307,0.303232
84.683333,0.038068,1.240896,0.302088
84.691667,0.03842,1.24038,0.301045
84.7,0.038762,1.23988,0.299929
84.708333,0.039134,1.239367,0.298867
84.716667,0.039511,1.238828,0.297825
84.725,0.03992,1.238189,0.296876
84.733333,0.040396,1.237563,0.295912
84.741667,0.040952,1.236923,0.29502
84.75,0.041603,1.236232,0.294291
84.758333,0.042194,1.235544,0.293538
84.766667,0.042841,1.234808,0.292997
84.775,0.043532,1.234068,0.292572
84.783333,0.044222,1.233327,0.29225
84.791667,0.044866,1.232529,0.292003
84.8,0.045569,1.23172,0.291882
84.808333,0.046383,1.23086,0.291899
84.816667,0.047185,1.230022,0.291993
84.825,0.048017,1.229239,0.292201
84.833333,0.048953,1.228476,0.292551
84.841667,0.049891,1.22786,0.292978
84.85,0.050898,1.227291,0.293543
84.858333,0.051948,1.226788,0.294238
84.866667,0.053025,1.226385,0.29501
84.875,0.054183,1.226108,0.295882
84.883333,0.055345,1.225824,0.29687
84.891667,0.056609,1.225559,0.29821
84.9,0.057835,1.225306,0.299558
84.908333,0.059193,1.225068,0.301131
84.916667,0.060602,1.224946,0.302712
84.925,0.06213,1.224944,0.304306
84.933333,0.063564,1.225099,0.305907
84.941667,0.064923,1.225585,0.307334
84.95,0.066191,1.226287,0.308808
84.958333,0.067375,1.22727,0.310051
84.966667,0.06845,1.228374,0.311132
84.975,0.069468,1.229504,0.312122
84.983333,0.070398,1.230612,0.31293
